ad_title,organic_video_url,ad_url,ad_unlisted,upload_date,ad_genre,views_count,duration_time,ad_likes,ad_dislikes,ad_cta_link,ad_description,ad_links,count,channel_name,ad_channel_link,ad_channel_subscriber,channel_created_date,total_videos
New Episodes of The Loud House & The Casagrandes | Tomorrow Night Starting at 7/6c on Nickelodeon,https://www.youtube.com/watch?v=EF1-X4pvVT8,https://www.youtube.com/watch?v=HKrsd_2vTA4,Yes,"Sep 3, 2020",Entertainment,50,0:30,0,0,https://www.youtube.com/channel/UClPzMXh4d5baHqR_tSeiagw/videos?gclid=EAIaIQobChMIxtC_koHw6wIVS84oBR0nagxCEAEYASAAEgLFbfD_BwE,"Subscribe for More of The Loud House & The Casagrandes: https://at.nick.com/LoudCasaSubscribe
 Watch More from The Loud House & Casagrandes: https://at.nick.com/LoudCasaYouTube

 Watch More from Nick: https://at.nick.com/NewNickVideos 
 What More SpongeBob: https://at.nick.com/SpongeBobOfficial
 What More NickRewind: https://at.nick.com/NickRewind
 What More All That: https://at.nick.com/AllThat 
 Watch More Henry Danger: https://at.nick.com/HenryDangerYouTube
 Watch More Americas Most Musical Family: https://at.nick.com/AMMF
 Whats On TV? : https://at.nick.com/TVSchedule
#TheLoudHouse #TheCasagrandes #LoudCasa

GET MORE LOUD HOUSE & CASAGRANDES:
 Like The Loud House on Instagram: https://at.nick.com/TheLoudHouseInsta...
 LikeThe Casagrandes on Instagram: https://at.nick.com/TheCasagrandesIns...


GET SOCIAL WITH NICKELODEON:
 Like Nick: https://at.nick.com/Facebook 
 Follow Nick: https://at.nick.com/Twitter 
 Nick Instagram: https://at.nick.com/NickIG 
 Nick Snapchat: https://at.nick.com/NickSnapchat  
 Like NickRewind: https://at.nick.com/NickRewindFacebook
 Follow NickRewind: https://at.nick.com/NickRewindTwitter 
 NickRewind Instagram: https://at.nick.com/NickRewindIG  
 Nick Tumblr: https://at.nick.com/Tumblr 
 Pin Nick: https://at.nick.com/Pinterest 
 Visit the Official Site: https://at.nick.com/Official 
 Get the App: https://at.nick.com/App  

Welcome to The Loud House & Casagrandes YouTube channel! Join the Loud and Casagrandes families during their adventurous lives. Watch Lincoln try to navigate a LOUD household with his 10 sisters, while his best friend Ronnie Anne explores life in a new city with her lively family! Expect to see some EXCLUSIVE vlogs and podcasts as well as hilarious moments, interactive guides and even more. Subscribe now to stay up to date with everything LoudCasa related! Welcome to the family!

New videos are released every Thursday, Friday and Sunday!","https://at.nick.com/LoudCasaSubscribe ,https://at.nick.com/LoudCasaYouTube ,https://at.nick.com/NewNickVideos ,https://at.nick.com/SpongeBobOfficial ,https://at.nick.com/NickRewind ,https://at.nick.com/AllThat ,https://at.nick.com/HenryDangerYouTube ,https://at.nick.com/AMMF ,https://at.nick.com/TVSchedule ,#TheLoudHouse ,#TheCasagrandes ,#LoudCasa ,https://at.nick.com/TheLoudHouseInsta... ,https://at.nick.com/TheCasagrandesIns... ,https://at.nick.com/Facebook ,https://at.nick.com/Twitter ,https://at.nick.com/NickIG ,https://at.nick.com/NickSnapchat ,https://at.nick.com/NickRewindFacebook ,https://at.nick.com/NickRewindTwitter ,https://at.nick.com/NickRewindIG ,https://at.nick.com/Tumblr ,https://at.nick.com/Pinterest ,https://at.nick.com/Official ,https://at.nick.com/App",2,The Loud House & The Casagrandes,https://www.youtube.com/channel/UClPzMXh4d5baHqR_tSeiagw,455000,"Jan 23, 2020",258
Were open!,https://www.youtube.com/watch?v=h0hlmU_NzEI,https://www.youtube.com/watch?v=eGbvlJcmWU0,No,"Apr 2, 2020",People & Blogs,5088453,0:30,13 ,2 ,https://www.extendedstayamerica.com/?mid=yt-pro-roadtripcovid-site=N862064.3159GOOGLE-size=&gclid=EAIaIQobChMIxamTioLw6wIV4-IoBR1MYAx9EAEYASAAEgKvL_D_BwE,"Affordable hotels with a kitchen, perfect for long stays",,2,Extended Stay America,https://www.youtube.com/channel/UCPovxrsaSMavF9w7Kf5P9Wg,1200,"Mar 26, 2013",46
Hurricane Harvey - Ace Heartware Stories,https://www.youtube.com/watch?v=5R4SsxOO92s,https://www.youtube.com/watch?v=117vIfCrmzs,Yes,"Jan 2, 2020",Howto & Style,46931,0:15,0,0,https://www.acehardware.com/heartwarestories?utm_source=youtube&utm_medium=brand&utm_campaign=video&utm_term=evergreen&utm_content=heartware&utm_keyword=none&dclid=&gclid=EAIaIQobChMI54e8l4Lw6wIVUeIoBR2g-wiuEAEYASAAEgJ4NvD_BwE,"In this Heartware Story the team at Salemi's Ace in from  Rockport, Texas opens their doors after Hurricane Harvey for a devastated community.

Watch more Heartware Stories at www.acehardware.com/heartwarestories

Submit a story with #HeartwareStories",#HeartwareStories,1,Ace Hardware,https://www.youtube.com/channel/UC75EYu084suwIz23xAwMMkw,50300,"Apr 30, 2006",741
VTech Samba GGCC CorysStay+PlayHome PlayZones NA 15s Parent Demo,https://www.youtube.com/watch?v=HWjCKlp-S88,https://www.youtube.com/watch?v=EgI53omUZEk,Yes,"Aug 21, 2020",Education,173,0:15,0,0,https://attach.mikmak.tv/3357e429-1fb3-55dc-0c11-80af27b6726c?channelType=video&trafficType=paid&attachCampaignName=fy21-preholiday&handle=vtech&platformType=youtube&adPlacementType=pre-roll&adUnitType=%3A15&paidAudienceType=na&adUnitCreative=ggcc&campaignObjectiveType=awareness&gclid=EAIaIQobChMIn6ThyYLw6wIVTuYoBR0mtgz6EAEYASAAEgKxjPD_BwE,,,1,VTechToys,https://www.youtube.com/channel/UCTfDXg1mC3rKr9soeY2QNvQ,33600,"Jul 26, 2009",484
Skechers Roadies commercial,https://www.youtube.com/watch?v=rU9low9q-nw,https://www.youtube.com/watch?v=hEFT2kmFkk8,Yes,"Sep 8, 2020",Howto & Style,20,0:06,0,0,https://www.skechers.com/search/?q=roadies&lang=en_US&utm_term=Movie_Lovers&utm_medium=olv&utm_campaign=3Q_YT_TV4Reach_Roadies__Affinity_Under35_Sept2020&gclid=EAIaIQobChMIms2E24Lw6wIV3-EoBR1Leg9mEAEYASAAEgJvsfD_BwE&utm_content=Roadies_15_Sept2020&utm_kxconfid=so3yhq83h&utm_source=youtube,"Go back in time to a classic era in our heritage with Skechers Roadies. A signature toecap and stitching accents define the rugged style of this iconic footwear collection. Available in countless innovative colors and materials, plus modern comfort features to ensure you feel great while rocking that 90s nostalgia in street-smart style. Complete your throwback look with Skechers Roadies and always rememberITS THE S! 

Check out Skechers Roadies and more Skechers heritage styles for women at: https://www.skechers.com/ 

Like and follow us for news, contests and updates: 
http://www.facebook.com/SKECHERS
http://www.twitter.com/SKECHERSUSA
http://www.instagram.com/skechers
https://www.tiktok.com/@skechers","https://www.skechers.com/ ,http://www.facebook.com/SKECHERS ,http://www.twitter.com/SKECHERSUSA ,http://www.instagram.com/skechers ,https://www.tiktok.com/@skechers",1,SKECHERS,https://www.youtube.com/channel/UCGQnsq2JN3hANZ9QU0nidUg,28600,"Mar 24, 2006",117
NRA Victory Fund Inc. | Candidate Contrast - GA Ossoff Skippable,https://www.youtube.com/watch?v=ubcXwVnW7Ps,https://www.youtube.com/watch?v=t2eA0CGmx_E,Yes,"Sep 14, 2020",News & Politics,14639,0:21,0,0,https://www.nrapvf.org/?utm_campaign=ads_nravf-1030676_google_t1030676-669&utm_medium=video&utm_source=google&utm_content=nravf-1030676,"---
Welcome to the Official NRA YouTube Channel!

The NRA is Americas preeminent gun rights organization, comprised of millions of patriotic, law-abiding, freedom-loving citizens. Together, we defend the Second Amendment rights of all Americans, and work to protect and preserve our hunting and shooting traditions for future generations.  NRA also offers the best firearms education programs in the country and trains millions of Americans each year to be safe and responsible gun owners.  

STAND AND FIGHT WITH NRA  http://bit.ly/joinNRAtoday  

Founded in 1871, the NRA stands as Americas oldest and most effective civil rights organization, advocating for the rights of all law-abiding citizens regardless of race, gender, or creed. Every hour of every day, we defend your Second Amendment freedom in Congress, all 50 state legislatures, and courtrooms across America.

Subscribe to NRA  http://bit.ly/NRAyoutube   
Check Out the Latest from NRA Publications  http://bit.ly/NRApublications   
Learn About NRA Member Benefits  http://bit.ly/NRABenefits  
Find an NRA Gun Safety Course Near You  http://bit.ly/NRAsafety  
Get the Latest News Concerning Your Gun Rights from NRA-ILA http://bit.ly/NRAILA-2A  
Shop for Your Favorite NRA Gear at NRAstore  http://bit.ly/shopNRAstore  
 
Find NRA on Social Media!
NRA Facebook: http://bit.ly/NRAfacebook  
NRA Instagram: http://bit.ly/NRAinstagram  
NRA Twitter: http://bit.ly/NRAtwitter","http://bit.ly/joinNRAtoday ,http://bit.ly/NRAyoutube ,http://bit.ly/NRApublications ,http://bit.ly/NRABenefits ,http://bit.ly/NRAsafety ,http://bit.ly/NRAILA-2A ,http://bit.ly/shopNRAstore ,http://bit.ly/NRAfacebook ,http://bit.ly/NRAinstagram ,http://bit.ly/NRAtwitter",1,NRA,https://www.youtube.com/channel/UCZr49eSL2aHQ_41476IrkbA,216000,"Oct 12, 2006","4,125"
Antebellum (2020 Movie) Official Clip Movie Event Male  Gen Janelle Mone,https://www.youtube.com/watch?v=IsGsfJ922WA,https://www.youtube.com/watch?v=vDHO58wBjNU,Yes,"Sep 4, 2020",Film & Animation,119809,0:15,0,0,https://antebellum.movie/?utm_source=youtubeinstantreserve&utm_medium=paidmedia&utm_content=a2544movielovers-dmaheavyup&utm_campaign=antebellum&gclid=EAIaIQobChMI1cLv_4Lw6wIVDuUoBR2mCAhIEAEYASAAEgJkofD_BwE,"Finally discover ANTEBELLUM, the ultimate movie event - At Home On Demand - September 18, 2020. Janelle Mone, Marque Richardson II, Eric Lange, Jack Huston, Kiersey Clemons, Tongayi Chirisa, Gabourey Sidibe, Rob Aramayo, Lily Cowles, and Jena Malone

Subscribe to the LIONSGATE YouTube Channel for the latest movie trailers, clips, and more: https://bit.ly/2Z6nfym
#Antebellum
https://www.antebellum.movie/
https://www.facebook.com/AntebellumFilm/
https://www.instagram.com/antebellumf...
https://twitter.com/antebellumfilm

Successful author Veronica Henley (Janelle Mone) finds herself trapped in a horrifying reality that forces her to confront the past, present and future  before its too late. 

Visionary filmmakers Gerard Bush + Christopher Renz (Bush + Renz)  best known for their pioneering advertising work engaged in the fight for social justice  write, produce and direct their first feature film, teaming with QC Entertainment, producer of the Academy Award winning films GET OUT and BLACKkKLANSMAN, Zev Foreman, Lezlie Wills, and Lionsgate for the terrifying new thriller ANTEBELLUM.","https://bit.ly/2Z6nfym ,#Antebellum ,https://www.antebellum.movie/ ,https://www.facebook.com/AntebellumFilm/ ,https://www.instagram.com/antebellumf ,https://twitter.com/antebellumfilm",1,Lionsgate Movies,https://www.youtube.com/channel/UCJ6nMHaJPZvsJ-HmUmj1SeA,1440000,"Sep 5, 2008","1,494"
NRA Victory Fund Inc. | Candidate Contrast - GA Ossoff 0:06,https://www.youtube.com/watch?v=jQZhJGwQpsQ,https://www.youtube.com/watch?v=3OGFTsCZa84,Yes,"Sep 11, 2020",News & Politics,2,0:06,0,0,https://www.nrapvf.org/?utm_campaign=ads_nravf-1030437_google_t1030437-669&utm_medium=video&utm_source=google&utm_content=nravf-1030437,"---
Welcome to the Official NRA YouTube Channel!

The NRA is Americas preeminent gun rights organization, comprised of millions of patriotic, law-abiding, freedom-loving citizens. Together, we defend the Second Amendment rights of all Americans, and work to protect and preserve our hunting and shooting traditions for future generations.  NRA also offers the best firearms education programs in the country and trains millions of Americans each year to be safe and responsible gun owners.  

STAND AND FIGHT WITH NRA  http://bit.ly/joinNRAtoday  

Founded in 1871, the NRA stands as Americas oldest and most effective civil rights organization, advocating for the rights of all law-abiding citizens regardless of race, gender, or creed. Every hour of every day, we defend your Second Amendment freedom in Congress, all 50 state legislatures, and courtrooms across America.

Subscribe to NRA  http://bit.ly/NRAyoutube   
Check Out the Latest from NRA Publications  http://bit.ly/NRApublications   
Learn About NRA Member Benefits  http://bit.ly/NRABenefits  
Find an NRA Gun Safety Course Near You  http://bit.ly/NRAsafety  
Get the Latest News Concerning Your Gun Rights from NRA-ILA http://bit.ly/NRAILA-2A  
Shop for Your Favorite NRA Gear at NRAstore  http://bit.ly/shopNRAstore  
 
Find NRA on Social Media!
NRA Facebook: http://bit.ly/NRAfacebook  
NRA Instagram: http://bit.ly/NRAinstagram  
NRA Twitter: http://bit.ly/NRAtwitter","http://bit.ly/joinNRAtoday ,http://bit.ly/NRAyoutube ,http://bit.ly/NRApublications ,http://bit.ly/NRABenefits ,http://bit.ly/NRAsafety ,http://bit.ly/NRAILA-2A ,http://bit.ly/shopNRAstore ,http://bit.ly/NRAfacebook ,http://bit.ly/NRAinstagram ,http://bit.ly/NRAtwitter",1,NRA,https://www.youtube.com/channel/UCZr49eSL2aHQ_41476IrkbA,216000,"Oct 12, 2006","4,125"
Get CeraVe Clean with CeraVe Cleansers,https://www.youtube.com/watch?v=aT9q4VcweUk,https://www.youtube.com/watch?v=Gopq7bN7dhQ,No,"Jul 21, 2020",Howto & Style,1923622,0:30,473 ,242 ,https://www.cerave.com/skincare/cleansers/facial-cleanser?dclid=CLeAwtuD8OsCFcE9swAd3YQLxw,"Developed with dermatologists, CeraVe cleansers are designed to provide the clean that skin needs thanks to unique formulas that deliver a rich, hydrating experience. CeraVe cleansers are formulated with hyaluronic acid, known to attract moisture, and three essential ceramides  1, 3 and 6-11  to help restore and maintain the skins natural barrier. With an array of cleanser formulas and types, including foaming, gel, cream, wipes and bars, CeraVe offers an effective, gentle cleanser for all skin types that will give back to skin, while taking what isnt good for it. Learn more about CeraVe cleansers here: https://www.cerave.com/skincare/clean... 

Subscribe to CeraVe: http://bit.ly/SubscribeToCeraVe 
Visit CeraVe: http://cerave.com 

Follow CeraVe: 
https://instagram.com/cerave
https://facebook.com/cerave
https://twitter.com/cerave 

The official YouTube channel of CeraVe Skincare","https://www.cerave.com/skincare/clean... ,http://bit.ly/SubscribeToCeraVe ,http://cerave.com ,https://instagram.com/cerave ,https://facebook.com/cerave ,https://twitter.com/cerave",1,CeraVe Skincare,https://www.youtube.com/channel/UCxeBIoLvY8Z-HUwlbbg1wNA,5210,"Nov 19, 2009",16
Hefty Ultra Strong - Top Shelf,https://www.youtube.com/watch?v=xNK3ljUl50E,https://www.youtube.com/watch?v=R1oJHiP8onE,No,"Jul 1, 2020",People & Blogs,21362,0:06,159 ,43 ,https://www.amazon.com/Hefty-Strong-Kitchen-Gallon-Garbage/dp/B01BZ0MRDQ/ref=sr_1_1_a_it?ie=UTF8&qid=1538412682&sr=8-1&keywords=B01BZ0MRDQ&utm_source=9385229%7C5729878&utm_medium=disvid&utm_campaign=23621202%7C262697348&utm_term=&utm_content=458756725%7C126065179,"In case you missed it, Hefty Ultra Strong has a low price. #HeftyHeftyHefty",#HeftyHeftyHefty,2,Hefty Brands,https://www.youtube.com/channel/UCKE9knzSjBKVNTyOilFoOSA,46700,"Apr 20, 2012",142
Crown & Paw - Expertly Crafted Pet Portraits,https://www.youtube.com/watch?v=LiqyQKZ7WeY,https://www.youtube.com/watch?v=C2ltAKBSFwQ,Yes,"May 18, 2020",People & Blogs,64955,0:40,0,0,https://crownandpaw.com/?gclid=EAIaIQobChMIwciI9obw6wIVAtYoBR1_lQciEAEYASAAEgLJIfD_BwE,"Creating incredible artwork of your fur babies. You upload a photo, and our incredibly talented team of artists will do the rest.",,13,Crown And Paw,https://www.youtube.com/channel/UC_dTpcnLLKTVGAibcb90ARQ,82 ,"Mar 27, 2019",11
Dog Surprises Owner With A Custom Pet Portrait from Crown And Paw,https://www.youtube.com/watch?v=nScyKHyvuXU,https://www.youtube.com/watch?v=bGCTSzaIhTo,No,"Nov 4, 2019",People & Blogs,91764,0:31,18 ,2 ,https://crownandpaw.com/?gclid=EAIaIQobChMI0YSZg4fw6wIVS9UoBR1ZlgNFEAEYASAAEgLmdPD_BwE,"Watch Marley the Cockapoo order an incredible pet portrait to surprise her owner! The perfect gift for any pet lover, check out Crown & Paw to get your very own pet masterpiece today.

www.crownandpaw.com",,1,Crown And Paw,https://www.youtube.com/channel/UC_dTpcnLLKTVGAibcb90ARQ,82 ,"Mar 27, 2019",11
0920 - D2D - Emergency TM - Polling V1.a (Abrams + Pete),https://www.youtube.com/watch?v=J8tOlTkYLRM,https://www.youtube.com/watch?v=vCcpOnHJvpc,Yes,"Sep 10, 2020",News & Politics,87470,0:36,0,0,https://secure.actblue.com/donate/dscc-ads-tm-yt?recurring=1&refcode=SEM_S_Y_202007_ads_alw_yt_broad_d2d&gclid=EAIaIQobChMIktG6_Yfw6wIVBuIoBR3ojABcEAEYASAAEgKK8_D_BwE,,,1,DSCC,https://www.youtube.com/channel/UC2S_jQIl_grdQj-JXg-RKgg,849 ,"Jun 2, 2009",105
VLOG_AmySchemper_V1_LongForm_16x9_80OFFINCLFS_BAU_BAU (RF),https://www.youtube.com/watch?v=59larGjRE9A,https://www.youtube.com/watch?v=eNWZ1wElUeI,Yes,"Sep 15, 2020",Howto & Style,31642,1:45,0,0,https://www.greenchef.com/sign-up/plan?tv=su4&ct=youtube-pros-80fs-066&gclid=EAIaIQobChMI3IWNwInw6wIV6NooBR226QpXEAEYASAAEgIN5vD_BwE,,,1,Green Chef,https://www.youtube.com/channel/UCNjqUXPzfFU52YnAjuJSZfw,4320,"Dec 3, 2015",67
Teamwork - Project Management Tools,https://www.youtube.com/watch?v=oPJn3EKDpe4,https://www.youtube.com/watch?v=DX-QuocNGWY,No,"Apr 14, 2020",Science & Technology,1713,0:55,1 ,0,https://www.watchthereview.com/review/teamwork_review/?gclid=EAIaIQobChMIvem7zYnw6wIVVOEoBR1caAjdEAEYASAAEgLBRvD_BwE,"Watch our Expert Teamwork review. Find out why Teamwork is one of the top Project Management Tools. Visit https://www.watchthereview.com/review... for a detailed look at the pros and cons of Teamwork.

Teamwork offers a free 30-day trial, which is longer than what some of the other project management software solutions are currently offering. This allows users to try the platform on their own and with their team members to see if it works for them. This is particularly important if youre considering one of the more costly paid account types.

Here at Watch the Review (WTR), we understand that your time is valuable, so weve created these short informative video reviews to help you find the right online service or product.

Visit Us at https://www.watchthreveiw.com for more in-depth product reviews

FOLLOW WTR!

Facebook - https://www.facebook.com/watchthereview
Twitter - http://www.twitter.com/watchthereview
Instagram - http://www.instagram.com/watchthereview","https://www.watchthereview.com/review... ,https://www.watchthreveiw.com ,https://www.facebook.com/watchthereview ,http://www.twitter.com/watchthereview ,http://www.instagram.com/watchthereview",1,Watch the Review,https://www.youtube.com/channel/UCn5lir8XSC7-D_x_8EDAYFw,14100,"Jan 16, 2018",164
tomato smash | MAIN VARIATION | Mark,https://www.youtube.com/watch?v=htJGIuzlF1c,https://www.youtube.com/watch?v=cc_o_773MyQ,Yes,"May 20, 2020",People & Blogs,5122979,2:55,11 ,4 ,https://healthandwellnesstools.com/products/121/sp-heal-n-soothe-5-worst-foods?utm_type=paid&utm_source=Youtube&utm_campaign=YOUTUBE-DR-HNS-5WFA-HWT-F121-SP&utm_content=null&utm_medium=null&utm_term=null&gclid=EAIaIQobChMI_ci02onw6wIVfuMoBR1hgwXgEAEYASAAEgJNSfD_BwE,"Five foods you should never eat if you have arthritis: 

https://healthandwellnesstools.com/pr...

Hi, this is Mark from Health And Wellness Tools. In today's episode, I want to share some tips that people with arthritis can use to improve their health.

If you liked today's video, check out the full presentation the doctors from our Institute put together about how people with arthritis should eat:

--

Selected citations for sources for information in this video. See our website for a complete list of research sources used to create our videos and products, along with abstracts of the studies.

--

Barzilay JI, Abraham L, Heckbert SR, Cushman M, Kuller LH, Resnick HE, Tracy RP. The relation of markers of inflammation to the development of glucose disorders in the elderly: the Cardiovascular Health Study. Diabetes. 2001 Oct;50(10):2384-9.

Taussig SJ, Batkin S. Bromelain, the enzyme complex of pineapple (Ananas comosus) and its clinical application. An update. J Ethnopharmacol. 1988 Feb-Mar;22(2):191-203.

Emeruwa AC. Antibacterial substance from Carica papaya fruit extract. J Nat Prod. 1982 Mar-Apr;45(2):123-7.

Pearson TA, Mensah GA, Alexander RW, Anderson JL, Cannon RO 3rd, Criqui M, Fadl YY, Fortmann SP, Hong Y, Myers GL, Rifai N, Smith SC Jr, Taubert K, Tracy RP, Vinicor F; Centers for Disease Control and Prevention; American Heart Association. A statement for healthcare professionals from the Centers for Disease Control and Prevention and the American Heart Association. Circulation. 2003 Jan 28;107(3):499-511.

Festa A, D'Agostino R Jr, Howard G, Mykknen L, Tracy RP, Haffner SM. Chronic subclinical inflammation as part of the insulin resistance syndrome: the Insulin Resistance Atherosclerosis Study (IRAS). Circulation. 2000 Jul 4;102(1):42-7.

Walker JA, Cerny FJ, Cotter JR, Burton HW. Attenuation of contraction-induced skeletal muscle injury by bromelain. Med Sci Sports Exerc. 1992 Jan;24(1):20-5.

Walker AF, Bundy R, Hicks SM, Middleton RW. Bromelain reduces mild acute knee pain and improves well-being in a dose-dependent fashion in an open study of otherwise healthy adults. Phytomedicine. 2002 Dec;9(8):681-6.

Ley CM, Tsiami A, Ni Q, Robinson N. A review of the use of bromelain in cardiovascular diseases. Zhong Xi Yi Jie He Xue Bao. 2011 Jul;9(7):702-10.

Loskutoff DJ, Quigley JP. PAI-1, fibrosis, and the elusive provisional fibrin matrix. J Clin Invest. 2000 Dec;106(12):1441-3.

Braga PC, Moretti M, Piacenza A, Montoli CC, Guffanti EE. Effects of seaprose on the rheology of bronchial mucus in patients with chronic bronchitis. A double-blind study vs placebo. Int J Clin Pharmacol Res. 1993;13(3):179-85.

--

On our website, you can also learn more about our scientific advisory board and view a full list of citations for the research used to create this video. Check out our website here:

https://healthandwellnesstools.com/pr...","https://healthandwellnesstools.com/pr... ,https://healthandwellnesstools.com/pr...",1,HealthAndWellnessTools,https://www.youtube.com/channel/UCXJZtrwVflPk9E422SQh8SQ,494 ,"Sep 12, 2019",0
The Apple TV app. All your TV. All in one app.,https://www.youtube.com/watch?v=JAEPO9tI1bE,https://www.youtube.com/watch?v=qMnSXiCvZSQ,Yes,"Aug 18, 2020",Entertainment,323,0:15,0,0,https://tv.apple.com/watch-now?app=tv&itscg=MC_10000&itsct=atvp_brand_omd&mttnagencyid=1625&mttncc=US&mttnsiteid=143238&mttnpid=355825&mttnsubad=00580521,"Subscribe to Apple TVs YouTube channel: https://apple.co/AppleTVYouTube

Follow Apple TV:
Instagram: https://instagram.com/AppleTV
Facebook: https://facebook.com/AppleTV
Twitter: https://twitter.com/AppleTV
Giphy: https://giphy.com/AppleTV

More from Apple TV: https://apple.co/32qgOEJ

Apple TV+ is a streaming service with original stories from the most creative minds in TV and film. Watch now on the Apple TV app: https://apple.co/_AppleTVapp","https://apple.co/AppleTVYouTube ,https://instagram.com/AppleTV ,https://facebook.com/AppleTV ,https://twitter.com/AppleTV ,https://giphy.com/AppleTV ,https://apple.co/32qgOEJ ,https://apple.co/_AppleTVapp",1,Apple TV,https://www.youtube.com/channel/UC1Myj674wRVXB9I4c6Hm5zA,670000,"Apr 12, 2018",157
